workload_type,provider,billing_type,sku_key,sku_name,model_key,unit_price_usd,unit_name,throughput_value,throughput_unit,memory_gb,latency_p50_ms,latency_p95_ms,region,notes,source_url,source_date,confidence
llm,fireworks,per_token,accounts_fireworks_models_nous_capybara_7b_v1p9_input,Nous Capybara 7B v1.9 Input,accounts/fireworks/models/nous-capybara-7b-v1p9,0.1,1m_tokens,,,,,,global,Input tokens - Nous Capybara family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_nous_capybara_7b_v1p9_output,Nous Capybara 7B v1.9 Output,accounts/fireworks/models/nous-capybara-7b-v1p9,0.1,1m_tokens,,,,,,global,Output tokens - Nous Capybara family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_nous_hermes_2_mixtral_8x7b_dpo_input,Nous Hermes 2 Mixtral 8x7B DPO Input,accounts/fireworks/models/nous-hermes-2-mixtral-8x7b-dpo,0.1,1m_tokens,,,,,,global,Input tokens - Nous Hermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_nous_hermes_2_mixtral_8x7b_dpo_output,Nous Hermes 2 Mixtral 8x7B DPO Output,accounts/fireworks/models/nous-hermes-2-mixtral-8x7b-dpo,0.1,1m_tokens,,,,,,global,Output tokens - Nous Hermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_nous_hermes_2_yi_34b_input,Nous Hermes 2 Yi 34B Input,accounts/fireworks/models/nous-hermes-2-yi-34b,0.9,1m_tokens,,,,,,global,Input tokens - Nous Hermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_nous_hermes_2_yi_34b_output,Nous Hermes 2 Yi 34B Output,accounts/fireworks/models/nous-hermes-2-yi-34b,0.9,1m_tokens,,,,,,global,Output tokens - Nous Hermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_nous_hermes_llama2_13b_input,Nous Hermes Llama2 13B Input,accounts/fireworks/models/nous-hermes-llama2-13b,0.1,1m_tokens,,,,,,global,Input tokens - Nous Hermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_nous_hermes_llama2_13b_output,Nous Hermes Llama2 13B Output,accounts/fireworks/models/nous-hermes-llama2-13b,0.1,1m_tokens,,,,,,global,Output tokens - Nous Hermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_nous_hermes_llama2_70b_input,Nous Hermes Llama2 70B Input,accounts/fireworks/models/nous-hermes-llama2-70b,0.9,1m_tokens,,,,,,global,Input tokens - Nous Hermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_nous_hermes_llama2_70b_output,Nous Hermes Llama2 70B Output,accounts/fireworks/models/nous-hermes-llama2-70b,0.9,1m_tokens,,,,,,global,Output tokens - Nous Hermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_nous_hermes_llama2_7b_input,Nous Hermes Llama2 7B Input,accounts/fireworks/models/nous-hermes-llama2-7b,0.1,1m_tokens,,,,,,global,Input tokens - Nous Hermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_nous_hermes_llama2_7b_output,Nous Hermes Llama2 7B Output,accounts/fireworks/models/nous-hermes-llama2-7b,0.1,1m_tokens,,,,,,global,Output tokens - Nous Hermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_openchat_3p5_0106_7b_input,OpenChat 3.5 0106 7B Input,accounts/fireworks/models/openchat-3p5-0106-7b,0.1,1m_tokens,,,,,,global,Input tokens - OpenChat family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_openchat_3p5_0106_7b_output,OpenChat 3.5 0106 7B Output,accounts/fireworks/models/openchat-3p5-0106-7b,0.1,1m_tokens,,,,,,global,Output tokens - OpenChat family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_openhermes_2_mistral_7b_input,OpenHermes 2 Mistral 7B Input,accounts/fireworks/models/openhermes-2-mistral-7b,0.1,1m_tokens,,,,,,global,Input tokens - OpenHermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_openhermes_2_mistral_7b_output,OpenHermes 2 Mistral 7B Output,accounts/fireworks/models/openhermes-2-mistral-7b,0.1,1m_tokens,,,,,,global,Output tokens - OpenHermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_openhermes_2p5_mistral_7b_input,OpenHermes 2.5 Mistral 7B Input,accounts/fireworks/models/openhermes-2p5-mistral-7b,0.1,1m_tokens,,,,,,global,Input tokens - OpenHermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_openhermes_2p5_mistral_7b_output,OpenHermes 2.5 Mistral 7B Output,accounts/fireworks/models/openhermes-2p5-mistral-7b,0.1,1m_tokens,,,,,,global,Output tokens - OpenHermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_openorca_7b_input,OpenOrca 7B Input,accounts/fireworks/models/openorca-7b,0.1,1m_tokens,,,,,,global,Input tokens - OpenOrca family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_openorca_7b_output,OpenOrca 7B Output,accounts/fireworks/models/openorca-7b,0.1,1m_tokens,,,,,,global,Output tokens - OpenOrca family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_phi_2_3b_input,Phi 2 3B Input,accounts/fireworks/models/phi-2-3b,0.1,1m_tokens,,,,,,global,Input tokens - Phi family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_phi_2_3b_output,Phi 2 3B Output,accounts/fireworks/models/phi-2-3b,0.1,1m_tokens,,,,,,global,Output tokens - Phi family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_pythia_12b_input,Pythia 12B Input,accounts/fireworks/models/pythia-12b,0.1,1m_tokens,,,,,,global,Input tokens - Pythia family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_pythia_12b_output,Pythia 12B Output,accounts/fireworks/models/pythia-12b,0.1,1m_tokens,,,,,,global,Output tokens - Pythia family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_qwen_14b_chat_input,Qwen 14B Chat Input,accounts/fireworks/models/qwen-14b-chat,0.2,1m_tokens,,,,,,global,Input tokens - Qwen family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_qwen_14b_chat_output,Qwen 14B Chat Output,accounts/fireworks/models/qwen-14b-chat,0.2,1m_tokens,,,,,,global,Output tokens - Qwen family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_qwen_72b_chat_input,Qwen 72B Chat Input,accounts/fireworks/models/qwen-72b-chat,0.1,1m_tokens,,,,,,global,Input tokens - Qwen family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_qwen_72b_chat_output,Qwen 72B Chat Output,accounts/fireworks/models/qwen-72b-chat,0.1,1m_tokens,,,,,,global,Output tokens - Qwen family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_snorkel_mistral_7b_pairrm_dpo_input,Snorkel Mistral 7B PairRM DPO Input,accounts/fireworks/models/snorkel-mistral-7b-pairrm-dpo,0.1,1m_tokens,,,,,,global,Input tokens - Snorkel family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_snorkel_mistral_7b_pairrm_dpo_output,Snorkel Mistral 7B PairRM DPO Output,accounts/fireworks/models/snorkel-mistral-7b-pairrm-dpo,0.1,1m_tokens,,,,,,global,Output tokens - Snorkel family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_starcoder_16b_input,StarCoder 16B Input,accounts/fireworks/models/starcoder-16b,0.9,1m_tokens,,,,,,global,Input tokens - StarCoder family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_starcoder_16b_output,StarCoder 16B Output,accounts/fireworks/models/starcoder-16b,0.9,1m_tokens,,,,,,global,Output tokens - StarCoder family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_13b_input,Code Llama 13B Input,accounts/fireworks/models/code-llama-13b,0.1,1m_tokens,,,,,,global,Input tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_13b_output,Code Llama 13B Output,accounts/fireworks/models/code-llama-13b,0.1,1m_tokens,,,,,,global,Output tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_13b_instruct_input,Code Llama 13B Instruct Input,accounts/fireworks/models/code-llama-13b-instruct,0.1,1m_tokens,,,,,,global,Input tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_13b_instruct_output,Code Llama 13B Instruct Output,accounts/fireworks/models/code-llama-13b-instruct,0.1,1m_tokens,,,,,,global,Output tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_13b_python_input,Code Llama 13B Python Input,accounts/fireworks/models/code-llama-13b-python,0.1,1m_tokens,,,,,,global,Input tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_13b_python_output,Code Llama 13B Python Output,accounts/fireworks/models/code-llama-13b-python,0.1,1m_tokens,,,,,,global,Output tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_34b_input,Code Llama 34B Input,accounts/fireworks/models/code-llama-34b,0.9,1m_tokens,,,,,,global,Input tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_34b_output,Code Llama 34B Output,accounts/fireworks/models/code-llama-34b,0.9,1m_tokens,,,,,,global,Output tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_34b_instruct_input,Code Llama 34B Instruct Input,accounts/fireworks/models/code-llama-34b-instruct,0.9,1m_tokens,,,,,,global,Input tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_34b_instruct_output,Code Llama 34B Instruct Output,accounts/fireworks/models/code-llama-34b-instruct,0.9,1m_tokens,,,,,,global,Output tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_34b_python_input,Code Llama 34B Python Input,accounts/fireworks/models/code-llama-34b-python,0.9,1m_tokens,,,,,,global,Input tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_34b_python_output,Code Llama 34B Python Output,accounts/fireworks/models/code-llama-34b-python,0.9,1m_tokens,,,,,,global,Output tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_70b_input,Code Llama 70B Input,accounts/fireworks/models/code-llama-70b,0.9,1m_tokens,,,,,,global,Input tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_70b_output,Code Llama 70B Output,accounts/fireworks/models/code-llama-70b,0.9,1m_tokens,,,,,,global,Output tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_70b_instruct_input,Code Llama 70B Instruct Input,accounts/fireworks/models/code-llama-70b-instruct,0.9,1m_tokens,,,,,,global,Input tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_70b_instruct_output,Code Llama 70B Instruct Output,accounts/fireworks/models/code-llama-70b-instruct,0.9,1m_tokens,,,,,,global,Output tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_70b_python_input,Code Llama 70B Python Input,accounts/fireworks/models/code-llama-70b-python,0.9,1m_tokens,,,,,,global,Input tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_70b_python_output,Code Llama 70B Python Output,accounts/fireworks/models/code-llama-70b-python,0.9,1m_tokens,,,,,,global,Output tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_7b_input,Code Llama 7B Input,accounts/fireworks/models/code-llama-7b,0.1,1m_tokens,,,,,,global,Input tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_7b_output,Code Llama 7B Output,accounts/fireworks/models/code-llama-7b,0.1,1m_tokens,,,,,,global,Output tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_7b_instruct_input,Code Llama 7B Instruct Input,accounts/fireworks/models/code-llama-7b-instruct,0.1,1m_tokens,,,,,,global,Input tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_7b_instruct_output,Code Llama 7B Instruct Output,accounts/fireworks/models/code-llama-7b-instruct,0.1,1m_tokens,,,,,,global,Output tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_7b_python_input,Code Llama 7B Python Input,accounts/fireworks/models/code-llama-7b-python,0.1,1m_tokens,,,,,,global,Input tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_code_llama_7b_python_output,Code Llama 7B Python Output,accounts/fireworks/models/code-llama-7b-python,0.1,1m_tokens,,,,,,global,Output tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_deepseek_coder_33b_instruct_input,DeepSeek Coder 33B Instruct Input,accounts/fireworks/models/deepseek-coder-33b-instruct,0.1,1m_tokens,,,,,,global,Input tokens - DeepSeek Coder family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_deepseek_coder_33b_instruct_output,DeepSeek Coder 33B Instruct Output,accounts/fireworks/models/deepseek-coder-33b-instruct,0.1,1m_tokens,,,,,,global,Output tokens - DeepSeek Coder family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_deepseek_coder_7b_base_input,DeepSeek Coder 7B Base Input,accounts/fireworks/models/deepseek-coder-7b-base,0.1,1m_tokens,,,,,,global,Input tokens - DeepSeek Coder family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_deepseek_coder_7b_base_output,DeepSeek Coder 7B Base Output,accounts/fireworks/models/deepseek-coder-7b-base,0.1,1m_tokens,,,,,,global,Output tokens - DeepSeek Coder family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_deepseek_coder_7b_base_v1p5_input,DeepSeek Coder 7B Base v1.5 Input,accounts/fireworks/models/deepseek-coder-7b-base-v1p5,0.1,1m_tokens,,,,,,global,Input tokens - DeepSeek Coder family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_deepseek_coder_7b_base_v1p5_output,DeepSeek Coder 7B Base v1.5 Output,accounts/fireworks/models/deepseek-coder-7b-base-v1p5,0.1,1m_tokens,,,,,,global,Output tokens - DeepSeek Coder family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_deepseek_coder_7b_instruct_v1p5_input,DeepSeek Coder 7B Instruct v1.5 Input,accounts/fireworks/models/deepseek-coder-7b-instruct-v1p5,0.1,1m_tokens,,,,,,global,Input tokens - DeepSeek Coder family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_deepseek_coder_7b_instruct_v1p5_output,DeepSeek Coder 7B Instruct v1.5 Output,accounts/fireworks/models/deepseek-coder-7b-instruct-v1p5,0.1,1m_tokens,,,,,,global,Output tokens - DeepSeek Coder family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_13b_code_input,Llama v2 13B Code Input,accounts/fireworks/models/llama-v2-13b-code,0.1,1m_tokens,,,,,,global,Input tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_13b_code_output,Llama v2 13B Code Output,accounts/fireworks/models/llama-v2-13b-code,0.1,1m_tokens,,,,,,global,Output tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_13b_code_instruct_input,Llama v2 13B Code Instruct Input,accounts/fireworks/models/llama-v2-13b-code-instruct,0.1,1m_tokens,,,,,,global,Input tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_13b_code_instruct_output,Llama v2 13B Code Instruct Output,accounts/fireworks/models/llama-v2-13b-code-instruct,0.1,1m_tokens,,,,,,global,Output tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_34b_code_input,Llama v2 34B Code Input,accounts/fireworks/models/llama-v2-34b-code,0.9,1m_tokens,,,,,,global,Input tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_34b_code_output,Llama v2 34B Code Output,accounts/fireworks/models/llama-v2-34b-code,0.9,1m_tokens,,,,,,global,Output tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_70b_code_instruct_input,Llama v2 70B Code Instruct Input,accounts/fireworks/models/llama-v2-70b-code-instruct,0.9,1m_tokens,,,,,,global,Input tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_70b_code_instruct_output,Llama v2 70B Code Instruct Output,accounts/fireworks/models/llama-v2-70b-code-instruct,0.9,1m_tokens,,,,,,global,Output tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_phind_code_llama_34b_python_v1_input,Phind Code Llama 34B Python v1 Input,accounts/fireworks/models/phind-code-llama-34b-python-v1,0.9,1m_tokens,,,,,,global,Input tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_phind_code_llama_34b_python_v1_output,Phind Code Llama 34B Python v1 Output,accounts/fireworks/models/phind-code-llama-34b-python-v1,0.9,1m_tokens,,,,,,global,Output tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_phind_code_llama_34b_v1_input,Phind Code Llama 34B v1 Input,accounts/fireworks/models/phind-code-llama-34b-v1,0.9,1m_tokens,,,,,,global,Input tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_phind_code_llama_34b_v1_output,Phind Code Llama 34B v1 Output,accounts/fireworks/models/phind-code-llama-34b-v1,0.9,1m_tokens,,,,,,global,Output tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_phind_code_llama_34b_v2_input,Phind Code Llama 34B v2 Input,accounts/fireworks/models/phind-code-llama-34b-v2,0.9,1m_tokens,,,,,,global,Input tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_phind_code_llama_34b_v2_output,Phind Code Llama 34B v2 Output,accounts/fireworks/models/phind-code-llama-34b-v2,0.9,1m_tokens,,,,,,global,Output tokens - Code Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_stability_models_stablecode_3b_input,Stable Code 3B Input,accounts/stability/models/stablecode-3b,0.1,1m_tokens,,,,,,global,Input tokens - Stable Code family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_stability_models_stablecode_3b_output,Stable Code 3B Output,accounts/stability/models/stablecode-3b,0.1,1m_tokens,,,,,,global,Output tokens - Stable Code family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_starcoder2_15b_input,StarCoder2 15B Input,accounts/fireworks/models/starcoder2-15b,0.9,1m_tokens,,,,,,global,Input tokens - StarCoder family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_starcoder2_15b_output,StarCoder2 15B Output,accounts/fireworks/models/starcoder2-15b,0.9,1m_tokens,,,,,,global,Output tokens - StarCoder family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
image_generation,fireworks,per_image,accounts_stability_models_sd3,SD3,accounts/stability/models/sd3,0.02,image,,,,,,global,Stable Diffusion - Image generation,https://docs.fireworks.ai/getting-started/models,2026-02-16,medium
image_generation,fireworks,per_image,accounts_stability_models_sd3_medium,SD3 Medium,accounts/stability/models/sd3-medium,0.02,image,,,,,,global,Stable Diffusion - Image generation,https://docs.fireworks.ai/getting-started/models,2026-02-16,medium
image_generation,fireworks,per_image,accounts_fireworks_models_stable_diffusion_xl_1024_v1_0,Stable Diffusion XL 1024 v1.0,accounts/fireworks/models/stable-diffusion-xl-1024-v1-0,0.02,image,,,,,,global,Stable Diffusion - Image generation,https://docs.fireworks.ai/getting-started/models,2026-02-16,medium
image_generation,fireworks,per_image,accounts_fireworks_models_playground_v2_1024px_aesthetic,Playground v2 1024px Aesthetic,accounts/fireworks/models/playground-v2-1024px-aesthetic,0.02,image,,,,,,global,Playground - Image generation,https://docs.fireworks.ai/getting-started/models,2026-02-16,medium
image_generation,fireworks,per_image,accounts_fireworks_models_playground_v2_5_1024px_aesthetic,Playground v2.5 1024px Aesthetic,accounts/fireworks/models/playground-v2-5-1024px-aesthetic,0.02,image,,,,,,global,Playground - Image generation,https://docs.fireworks.ai/getting-started/models,2026-02-16,medium
image_generation,fireworks,per_image,accounts_fireworks_models_SSD_1B,SSD-1B,accounts/fireworks/models/SSD-1B,0.02,image,,,,,,global,Stable Diffusion - Image generation,https://docs.fireworks.ai/getting-started/models,2026-02-16,medium
image_generation,fireworks,per_image,accounts_fireworks_models_japanese_stable_diffusion_xl,Japanese Stable Diffusion XL,accounts/fireworks/models/japanese-stable-diffusion-xl,0.02,image,,,,,,global,Stable Diffusion - Image generation,https://docs.fireworks.ai/getting-started/models,2026-02-16,medium
image_generation,fireworks,per_image,accounts_stability_models_sd3_turbo,SD3 Turbo,accounts/stability/models/sd3-turbo,0.02,image,,,,,,global,Stable Diffusion - Image generation,https://docs.fireworks.ai/getting-started/models,2026-02-16,medium
embedding,fireworks,per_token,fireworks_qwen3_embedding_8b,Qwen3 Embedding 8B,fireworks/qwen3-embedding-8b,0.02,1m_tokens,,,,,,global,Text embedding generation for RAG and semantic search,https://docs.fireworks.ai/guides/querying-embeddings-models,2026-02-16,high
embedding,fireworks,per_token,fireworks_qwen3_embedding_4b,Qwen3 Embedding 4B,fireworks/qwen3-embedding-4b,0.01,1m_tokens,,,,,,global,Text embedding generation for RAG and semantic search,https://docs.fireworks.ai/guides/querying-embeddings-models,2026-02-16,high
embedding,fireworks,per_token,fireworks_qwen3_embedding_0p6b,Qwen3 Embedding 0.6B,fireworks/qwen3-embedding-0p6b,0.005,1m_tokens,,,,,,global,Text embedding generation for RAG and semantic search,https://docs.fireworks.ai/guides/querying-embeddings-models,2026-02-16,high
embedding,fireworks,per_token,nomic_ai_nomic_embed_text_v1.5,Nomic Embed Text v1.5,nomic-ai/nomic-embed-text-v1.5,0.01,1m_tokens,,,,,,global,Text embedding generation for RAG and semantic search,https://docs.fireworks.ai/guides/querying-embeddings-models,2026-02-16,high
embedding,fireworks,per_token,nomic_ai_nomic_embed_text_v1,Nomic Embed Text v1,nomic-ai/nomic-embed-text-v1,0.01,1m_tokens,,,,,,global,Text embedding generation for RAG and semantic search,https://docs.fireworks.ai/guides/querying-embeddings-models,2026-02-16,high
embedding,fireworks,per_token,mixedbread_ai_mxbai_embed_large_v1,Mxbai Embed Large v1,mixedbread-ai/mxbai-embed-large-v1,0.02,1m_tokens,,,,,,global,Text embedding generation for RAG and semantic search,https://docs.fireworks.ai/guides/querying-embeddings-models,2026-02-16,high
embedding,fireworks,per_token,sentence_transformers_all_MiniLM_L6_v2,All-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,0.005,1m_tokens,,,,,,global,Text embedding generation for RAG and semantic search,https://docs.fireworks.ai/guides/querying-embeddings-models,2026-02-16,high
embedding,fireworks,per_token,sentence_transformers_paraphrase_multilingual_MiniLM_L12_v2,Paraphrase Multilingual MiniLM-L12-v2,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,0.01,1m_tokens,,,,,,global,Text embedding generation for RAG and semantic search,https://docs.fireworks.ai/guides/querying-embeddings-models,2026-02-16,high
rerank,fireworks,per_token,fireworks_qwen3_reranker_8b,Qwen3 Reranker 8B,fireworks/qwen3-reranker-8b,0.05,1m_tokens,,,,,,global,Document reranking for improved search relevance,https://docs.fireworks.ai/guides/querying-embeddings-models,2026-02-16,high
rerank,fireworks,per_token,fireworks_qwen3_reranker_4b,Qwen3 Reranker 4B,fireworks/qwen3-reranker-4b,0.03,1m_tokens,,,,,,global,Document reranking for improved search relevance,https://docs.fireworks.ai/guides/querying-embeddings-models,2026-02-16,high
rerank,fireworks,per_token,fireworks_qwen3_reranker_0p6b,Qwen3 Reranker 0.6B,fireworks/qwen3-reranker-0p6b,0.01,1m_tokens,,,,,,global,Document reranking for improved search relevance,https://docs.fireworks.ai/guides/querying-embeddings-models,2026-02-16,high
speech_to_text,fireworks,per_minute,fireworks_whisper_v3,Whisper v3,fireworks/whisper-v3,0.0015,audio_min,,,,,,global,Automatic speech recognition (ASR),https://docs.litellm.ai/docs/providers/fireworks_ai,2026-02-16,high
