workload_type,provider,billing_type,sku_key,sku_name,model_key,unit_price_usd,unit_name,throughput_value,throughput_unit,memory_gb,latency_p50_ms,latency_p95_ms,region,notes,source_url,source_date,confidence
llm,fireworks,per_token,fw_ernie_300b,ERNIE-4.5-300B-A47B-PT,fireworks/ernie-4p5-300b-a47b-pt,1.2,1m_tokens,,,,,,global,Blended price. Context: 131072. MoE 56-176B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_ernie_21b,ERNIE-4.5-21B-A3B-PT,fireworks/ernie-4p5-21b-a3b-pt,0.5,1m_tokens,,,,,,global,Blended price. Context: 131072. MoE 0-56B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_dobby_70b,Dobby-Unhinged-Llama-3.3-70B,sentientfoundation/dobby-unhinged-llama-3-3-70b-new,0.9,1m_tokens,,,,,,global,Blended price. Context: 131072. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_dobby_8b,Dobby Mini Unhinged Plus 8B,sentientfoundation-serverless/dobby-mini-unhinged-plus-llama-3-1-8b,0.2,1m_tokens,,,,,,global,Blended price. Context: 131072. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_dolphin_72b,Dolphin 2.9.2 Qwen2 72B,fireworks/dolphin-2-9-2-qwen2-72b,0.9,1m_tokens,,,,,,global,Blended price. Context: 131072. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_fare_20b,FARE-20B,fireworks/fare-20b,0.9,1m_tokens,,,,,,global,Blended price. Context: 131072. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_firefunction_v2,FireFunction V2,fireworks/firefunction-v2,0.9,1m_tokens,,,,,,global,Blended price. Context: . Fireworks function calling,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_kat_coder,KAT Coder,fireworks/kat-coder,0.9,1m_tokens,,,,,,global,Blended price. Context: 262144. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_kat_dev_72b,KAT Dev 72B Exp,fireworks/kat-dev-72b-exp,0.9,1m_tokens,,,,,,global,Blended price. Context: 131072. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_kat_dev_32b,KAT Dev 32B,fireworks/kat-dev-32b,0.9,1m_tokens,,,,,,global,Blended price. Context: 131072. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_nemotron_nano_30b,NVIDIA Nemotron Nano 3 30B A3B,fireworks/nemotron-nano-3-30b-a3b,0.5,1m_tokens,,,,,,global,Blended price. Context: 262144. MoE 0-56B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_nemotron_nano_12b,NVIDIA Nemotron Nano 12B v2,fireworks/nvidia-nemotron-nano-12b-v2,0.2,1m_tokens,,,,,,global,Blended price. Context: 128000. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_seed_oss_36b,Seed OSS 36B Instruct,fireworks/seed-oss-36b-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 524288. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_cogito_70b,Cogito v1 Preview Llama 70B,fireworks/cogito-v1-preview-llama-70b,0.9,1m_tokens,,,,,,global,Blended price. Context: 131072. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_cogito_8b,Cogito v1 Preview Llama 8B,fireworks/cogito-v1-preview-llama-8b,0.2,1m_tokens,,,,,,global,Blended price. Context: 131072. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_internvl3_78b,InternVL3 78B,fireworks/internvl3-78b,0.9,1m_tokens,,,,,,global,Blended price. Context: 16384. Vision >16B,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_internvl3_38b,InternVL3 38B,fireworks/internvl3-38b,0.9,1m_tokens,,,,,,global,Blended price. Context: 16384. Vision >16B,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_internvl3_8b,InternVL3 8B,fireworks/internvl3-8b,0.2,1m_tokens,,,,,,global,Blended price. Context: 16384. Vision 4-16B,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_molmo2_8b,Molmo2-8B,fireworks/molmo2-8b,0.2,1m_tokens,,,,,,global,Blended price. Context: 36864. Vision 4-16B,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_molmo2_4b,Molmo2-4B,fireworks/molmo2-4b,0.1,1m_tokens,,,,,,global,Blended price. Context: 36864. Vision <4B,https://fireworks.ai/models,2026-02-18,official
speech_to_text,fireworks,per_minute,fw_whisper_v3,Whisper V3 Large,fireworks/whisper-v3,0.0015,audio_min,,,,,,global,OpenAI Whisper large-v3,https://fireworks.ai/pricing,2026-02-18,official
speech_to_text,fireworks,per_minute,fw_whisper_v3_turbo,Whisper V3 Turbo,fireworks/whisper-v3-turbo,0.0009,audio_min,,,,,,global,"Faster, more affordable Whisper",https://fireworks.ai/pricing,2026-02-18,official
speech_to_text,fireworks,per_minute,fw_asr_v1,Streaming ASR v1,fireworks/fireworks-asr-large,0.0032,audio_min,,,,,,global,Fireworks proprietary streaming ASR,https://fireworks.ai/models,2026-02-18,official
speech_to_text,fireworks,per_minute,fw_asr_v2,Streaming ASR v2,fireworks/fireworks-asr-v2,0.0035,audio_min,,,,,,global,Fireworks proprietary streaming ASR v2,https://fireworks.ai/models,2026-02-18,official
image_generation,fireworks,per_unit,fw_flux_kontext_pro,FLUX.1 Kontext Pro,fireworks/flux-kontext-pro,0.04,per_image,,,,,,global,Flat rate per image,https://fireworks.ai/pricing,2026-02-18,official
image_generation,fireworks,per_unit,fw_flux_kontext_max,FLUX.1 Kontext Max,fireworks/flux-kontext-max,0.08,per_image,,,,,,global,Flat rate per image,https://fireworks.ai/pricing,2026-02-18,official
image_generation,fireworks,per_unit,fw_flux_dev_fp8,FLUX.1 [dev] FP8,fireworks/flux-1-dev-fp8,0.0005,per_step,,,,,,global,~28 steps/image = ~$0.014/image,https://fireworks.ai/pricing,2026-02-18,official
image_generation,fireworks,per_unit,fw_flux_schnell_fp8,FLUX.1 [schnell] FP8,fireworks/flux-1-schnell-fp8,0.00035,per_step,,,,,,global,~4 steps/image = ~$0.0014/image,https://fireworks.ai/pricing,2026-02-18,official
image_generation,fireworks,per_unit,fw_sdxl,Stable Diffusion XL,fireworks/stable-diffusion-xl-1024-v1-0,0.00013,per_step,,,,,,global,~30 steps/image = ~$0.0039/image,https://fireworks.ai/pricing,2026-02-18,official
image_generation,fireworks,per_unit,fw_ssd1b,Segmind Stable Diffusion 1B,fireworks/SSD-1B,0.00013,per_step,,,,,,global,~30 steps/image,https://fireworks.ai/models,2026-02-18,official
image_generation,fireworks,per_unit,fw_playground_v2,Playground v2 1024,fireworks/playground-v2-1024px-aesthetic,0.00013,per_step,,,,,,global,,https://fireworks.ai/models,2026-02-18,official
image_generation,fireworks,per_unit,fw_playground_v25,Playground v2.5 1024,fireworks/playground-v2-5-1024px-aesthetic,0.00013,per_step,,,,,,global,,https://fireworks.ai/models,2026-02-18,official
image_generation,fireworks,per_unit,fw_jpsdxl,Japanese Stable Diffusion XL,fireworks/japanese-stable-diffusion-xl,0.00013,per_step,,,,,,global,,https://fireworks.ai/models,2026-02-18,official
embeddings,fireworks,per_token,fw_embed_small,Embedding <150M params,various,0.008,1m_tokens,,,,,,global,Models up to 150M params,https://fireworks.ai/pricing,2026-02-18,official
embeddings,fireworks,per_token,fw_embed_medium,Embedding 150M-350M params,various,0.016,1m_tokens,,,,,,global,150M-350M param models,https://fireworks.ai/pricing,2026-02-18,official
embeddings,fireworks,per_token,fw_qwen3_embedding_8b,Qwen3 Embedding 8B,fireworks/qwen3-embedding-8b,0.1,1m_tokens,,,,,,global,,https://fireworks.ai/pricing,2026-02-18,official
